cod_ibge,ano,qtd_uh_financiadas,vlr_subsidio
352900,2024,11548,217491918.24
352900,2025,3176,50869750.40000002
352910,2011,4,8000.0
352910,2013,4,63999.96
352910,2014,4,58821.32
352910,2017,4,61127.84
352910,2021,8,52864.96
352910,2024,4,107174.36
352910,2025,4,106890.16
352920,2009,400,4650609.2
352920,2010,432,6343060.0
352920,2011,316,1422608.0
352920,2012,292,5385067.24
352920,2013,296,5665609.44
352920,2014,172,3431148.8799999994
352920,2015,180,3126146.76
352920,2016,240,2757593.8000000003
352920,2017,156,2627688.32
352920,2018,124,1884326.76
352920,2019,192,3339312.919999999
352920,2020,140,2573709.9199999995
352920,2021,180,2501422.8
352920,2022,144,1313605.28
352920,2023,188,2705760.24
352920,2024,272,3496045.84
352920,2025,68,1170327.96
352930,2009,660,9709900.0
352930,2010,544,7524444.0
352930,2011,484,1948006.4
352930,2012,672,11276457.280000005
352930,2013,628,10603781.56
352930,2014,344,4703603.4
352930,2015,292,2643914.68
352930,2016,360,1253002.3199999998
352930,2017,416,2184105.44
352930,2018,420,3503267.64
352930,2019,284,3599961.959999999
352930,2020,308,5141404.8
352930,2021,128,2051089.36
352930,2022,1868,24297606.640000008
352930,2023,2940,48936183.6
352930,2024,2900,45146176.76
352930,2025,420,4787459.48
352940,2009,984,7877376.0
352940,2010,3384,51230246.17
352940,2011,3176,22700737.0
352940,2012,3464,35627143.07999999
352940,2013,1768,15549764.20000001
352940,2014,1644,11995195.520000009
352940,2015,2500,14952928.680000003
352940,2016,2128,6361667.359999999
352940,2017,2460,5741772.52
352940,2018,3908,47550756.56
352940,2019,4528,53116104.40000007
352940,2020,3244,33668368.48000005
352940,2021,1832,5850448.399999999
352940,2022,1256,1317430.4400000002
352940,2023,1888,2295795.72
352940,2024,1860,3345501.159999999
352940,2025,396,1367952.64
352950,2009,76,1140552.0
352950,2010,220,3262444.0
352950,2011,164,842648.0
352950,2012,124,2243323.08
352950,2013,160,2861081.16
352950,2014,164,2762267.32
352950,2015,196,3379925.44
352950,2016,148,2375557.4
352950,2017,156,2666035.36
352950,2018,84,1737556.3999999997
352950,2019,100,2320317.88
352950,2020,208,4308103.479999999
352950,2021,140,2434511.52
352950,2022,108,1558264.16
352950,2023,116,2323924.840000001
352950,2024,276,6648537.4
352950,2025,72,1720174.2799999998
352960,2010,8,84280.0
352960,2012,4,80108.15999999999
352960,2013,24,520444.36
352960,2014,16,300623.84
352960,2015,36,544147.72
352960,2016,180,3649497.84
352960,2017,152,3202499.8399999994
352960,2018,64,1793781.52
352960,2019,32,625346.24
352960,2020,28,740800.08
352960,2021,24,556584.8799999999
352960,2022,24,441212.64
352960,2023,76,1752490.36
352960,2024,152,3684867.079999999
352960,2025,20,463499.24
352965,2014,4,63999.96
352965,2015,16,142555.91999999998
352965,2016,16,242789.56
352965,2017,4,103731.96
352965,2018,16,321396.12
352965,2019,16,320266.48
352965,2020,4,35891.44
352965,2021,4,7020.0
352965,2022,8,0.0
352965,2023,8,15810.08
352965,2024,12,122642.08
352970,2009,188,2390884.0
352970,2010,332,5424632.0
352970,2011,136,613616.8
352970,2012,172,3365938.7200000016
352970,2013,208,4206327.0
352970,2014,184,3674113.2
352970,2015,232,3926454.119999999
352970,2016,200,2453276.9600000004
352970,2017,212,2962716.8
352970,2018,144,2370771.12
352970,2019,116,1853954.96
352970,2020,112,1604506.5599999998
352970,2021,104,1332171.52
352970,2022,92,744710.4400000001
352970,2023,92,1554870.2
352970,2024,208,1808181.6400000004
352970,2025,84,949732.08
352980,2009,12,99404.0
352980,2010,112,1251736.0
352980,2011,128,315044.8
352980,2012,84,1117579.6800000002
352980,2013,76,1352665.6
352980,2014,196,3501164.84
352980,2015,180,3201780.9199999995
352980,2016,192,3056218.6799999992
352980,2017,168,3213778.2800000003
352980,2018,144,3061909.2400000007
352980,2019,80,1360764.3999999997
352980,2020,76,1239483.7999999998
352980,2021,100,1772055.4400000002
352980,2022,72,544112.12
352980,2023,116,1601968.4
352980,2024,100,1593994.04
352980,2025,28,644648.92
352990,2009,8,62100.0
352990,2010,8,103528.0
352990,2011,12,12000.0
352990,2012,16,160110.52
352990,2013,28,426324.04
352990,2014,40,761387.6799999999
352990,2015,52,825685.08
352990,2016,24,210514.56
352990,2017,68,725482.9199999999
352990,2018,52,975761.7599999998
352990,2019,72,1177722.0799999998
352990,2020,32,244316.52
352990,2021,28,169012.48
352990,2022,28,218681.44
352990,2023,32,646766.56
352990,2024,36,433631.2
352990,2025,8,0.0
353000,2010,4,16772.0
353000,2011,4,7396.0
353000,2014,4,63999.96000000001
353000,2015,4,97807.96
353000,2017,32,634649.9199999999
353000,2019,4,112199.96
353000,2020,4,40215.52
353000,2021,24,340294.32
353000,2022,12,125329.68
353000,2023,12,231453.24
353000,2024,8,35455.8
353000,2025,4,104941.48
353010,2009,212,2683752.0
353010,2010,196,2782608.0
353010,2011,200,818924.0
353010,2012,184,3131911.0800000005
353010,2013,200,3808341.56
353010,2014,192,3627019.119999999
353010,2015,192,3720861.8
353010,2016,160,2185396.9199999995
353010,2017,400,7562390.440000001
353010,2018,148,2821489.16
353010,2019,108,1887688.36
353010,2020,76,1208233.84
353010,2021,188,3672881.92
353010,2022,96,982319.2
353010,2023,400,7205169.600000001
353010,2024,168,1445653.88
353010,2025,36,583171.4799999999
353020,2009,144,1181532.0
353020,2010,16,144204.0
353020,2011,36,111189.6
353020,2012,40,558062.8
353020,2013,52,799741.4799999999
353020,2014,44,945355.56
353020,2015,164,3552885.880000003
353020,2016,224,5427765.919999999
353020,2018,4,0.0
353020,2019,16,223841.88000000003
353020,2020,52,1078623.4
353020,2021,80,1613752.52
353020,2022,52,667698.6000000001
353020,2023,80,1643905.7200000002
353020,2024,140,3325801.600000001
353020,2025,32,630547.44
353030,2009,380,4623594.08
353030,2010,544,9147532.0
353030,2011,2648,27575897.6
353030,2012,2152,49685394.03999993
353030,2013,768,16105023.160000002
353030,2014,756,15419107.640000004
353030,2015,336,3846805.2799999984
353030,2016,500,4332106.159999999
353030,2017,1172,18565337.4
353030,2018,1484,28317602.360000003
353030,2019,1460,29866189.880000003
353030,2020,1364,25864192.28
353030,2021,1048,17422892.679999996
353030,2022,976,17094480.759999994
353030,2023,1132,11875937.96
353030,2024,1496,16793657.12
353030,2025,328,3333588.96
353040,2009,64,803632.0
353040,2010,72,1131660.0
353040,2011,44,229016.8
353040,2012,40,757433.68
353040,2013,60,1240343.4
353040,2014,68,1246861.8
353040,2015,20,239207.88
353040,2016,8,65207.48
353040,2017,28,482390.04
353040,2018,20,391737.28
353040,2019,64,1570032.96
353040,2020,68,1259016.36
353040,2021,32,549584.72
353040,2022,52,691312.44
353040,2023,36,481969.76
353040,2024,64,589866.76
353040,2025,24,302857.88
353050,2009,648,7287726.2
353050,2010,1584,31049852.0
353050,2011,912,6298922.4
353050,2012,764,13571581.079999998
353050,2013,1256,27446340.080000013
353050,2014,1484,32903098.28000001
353050,2015,920,20060733.200000007
353050,2016,1268,24325708.200000007
353050,2017,916,20302505.8
353050,2018,1608,42178237.00000001
353050,2019,1432,33286293.48000001
353050,2020,1396,31920201.640000004
353050,2021,1168,26196755.200000007
353050,2022,964,18453379.68
353050,2023,1224,21212374.23999999
353050,2024,1516,30224749.0
353050,2025,400,5389523.359999999
353060,2009,2984,40839273.28
353060,2010,4812,87995137.0
353060,2011,7004,74292408.0
353060,2012,5020,98788640.36
353060,2013,5596,115466926.28999996
353060,2014,6992,137871279.27999994
353060,2015,6272,90367185.36000004
353060,2016,4304,34017861.64000001
353060,2017,3960,36036147.80000002
353060,2018,3120,25046329.84
353060,2019,2740,28252616.600000016
353060,2020,3108,39922162.600000046
353060,2021,3860,46564494.0
353060,2022,3948,34767271.28
353060,2023,5124,36202128.48000001
353060,2024,6740,37909163.99999999
353060,2025,2020,9434621.24
353070,2009,872,10968644.0
353070,2010,1388,20333556.0
353070,2011,1044,6075827.2
353070,2012,1616,32123318.48000002
353070,2013,1080,23493241.88000001
353070,2014,1324,29452295.480000027
353070,2015,2240,50861546.800000034
353070,2016,1360,17623281.240000002
353070,2017,1784,25530634.12
353070,2018,2560,36654280.48000001
353070,2019,3844,73117457.44000007
353070,2020,4056,60784320.00000008
353070,2021,3092,38391482.719999984
353070,2022,2656,24137925.64
353070,2023,3576,29962684.360000003
353070,2024,3724,21452012.04
353070,2025,976,5421217.44
353080,2009,676,6520308.0
353080,2010,1188,15563232.0
353080,2011,896,2852974.4
353080,2012,644,10786590.920000002
353080,2013,580,9138865.679999998
353080,2014,304,3823626.839999999
353080,2015,1044,15838781.84000004
353080,2016,348,780023.64
353080,2017,720,7716488.480000007
353080,2018,1108,15431812.400000002
353080,2019,932,15833120.240000015
353080,2020,932,16006950.12
353080,2021,1724,26210518.64
353080,2022,904,9193661.04
353080,2023,1216,10898557.080000002
353080,2024,1960,11373892.600000003
353080,2025,664,4973680.72
353090,2009,8,80280.0
353090,2011,20,114140.0
353090,2013,12,183662.4
353090,2014,8,153327.91999999998
353090,2015,12,163999.96
353090,2016,12,187739.92
353090,2018,24,153016.15999999997
353090,2019,36,626524.3599999999
353090,2020,40,620381.24
353090,2021,12,270343.12
353090,2023,20,164712.0
353090,2024,28,303875.4
353090,2025,8,178079.56
353100,2010,8,74496.0
353100,2013,4,0.0
353100,2014,16,231105.52
353100,2015,8,172891.91999999998
353100,2016,4,87455.96
353100,2018,4,96799.96
353100,2023,4,0.0
353100,2024,8,100973.48
353110,2009,736,8135545.24
353110,2010,1624,29050096.0
353110,2011,1608,12144268.0
353110,2012,1476,28490831.720000014
353110,2013,1860,40694977.000000015
353110,2014,2056,40410188.32000002
353110,2015,1824,25876890.520000003
353110,2016,1176,17059804.920000006
353110,2017,1216,10962788.04
353110,2018,1068,11784917.879999995
353110,2019,696,5596201.24
353110,2020,476,4671717.079999999
353110,2021,216,708633.68
353110,2022,296,822108.7999999998
353110,2023,1212,4115790.52
353110,2024,1440,3408963.800000001
353110,2025,248,514547.96
353120,2009,4,0.0
353120,2010,12,156420.0
353120,2011,20,8000.0
353120,2015,8,0.0
353120,2018,4,0.0
353120,2019,28,186289.48000000004
353120,2020,52,627211.04
353120,2021,24,109034.56
353120,2022,8,0.0
353120,2023,16,0.0
353120,2024,52,334507.68000000005
353120,2025,16,74563.0
353130,2009,316,3860771.16
353130,2010,712,9306868.0
353130,2011,464,1933600.8
353130,2012,488,7954686.240000001
353130,2013,992,17950034.08
353130,2014,1488,29908977.20000004
353130,2015,460,7747766.399999998
353130,2016,280,3190666.5199999986
353130,2017,992,18597644.60000002
353130,2018,792,17774539.88
353130,2019,724,16793713.400000002
353130,2020,512,11508980.000000002
353130,2021,552,10759799.76
353130,2022,436,5766059.720000001
353130,2023,748,9758489.2
353130,2024,956,13862983.76
353130,2025,220,3178303.88
353140,2009,132,1428231.92
353140,2010,268,4268956.0
353140,2011,196,1124384.0
353140,2012,172,3389476.12
353140,2013,204,4119013.2
353140,2014,280,5765121.679999999
353140,2015,188,3462255.68
353140,2016,260,3061654.84
353140,2017,204,3222724.72
353140,2018,168,2876682.4
353140,2019,528,11337594.080000004
353140,2020,444,9070695.64
353140,2021,328,5388223.719999999
353140,2022,628,13325904.200000005
353140,2023,236,4227779.88
353140,2024,476,5363974.76
353140,2025,152,2369023.12
353150,2009,116,1025660.0
353150,2010,212,2824464.0
353150,2011,220,878288.0
353150,2012,220,3850414.360000001
353150,2013,196,3506934.3599999994
353150,2014,112,1786662.7199999995
353150,2015,76,856829.96
353150,2016,636,11770122.04
353150,2017,64,715373.48
353150,2018,112,1979473.08
353150,2019,80,1459207.5599999998
353150,2020,128,2251809.84
353150,2021,76,1312426.76
353150,2022,84,1207155.3199999998
353150,2023,88,1143530.64
353150,2024,192,1919258.0
353150,2025,52,504189.0399999999
353160,2009,4,56460.0
353160,2010,12,160420.0
353160,2011,16,75212.0
353160,2012,12,227704.32
353160,2013,12,206999.92
353160,2014,36,679829.28
353160,2015,28,463602.3999999999
353160,2016,4,20664.28
353160,2017,12,93248.0
353160,2018,8,74397.23999999999
353160,2019,8,88523.95999999999
353160,2020,16,63388.880000000005
353160,2021,4,0.0
353160,2022,12,161536.56
353160,2023,16,99390.88
353160,2024,28,597556.6399999999
353160,2025,4,0.0
353170,2010,4,40140.0
353170,2014,8,63999.96
353180,2009,64,641696.0
353180,2010,80,867748.0
353180,2011,52,147572.0
353180,2012,52,616210.2000000002
353180,2013,44,556966.37
353180,2014,32,239494.76
353180,2015,48,296655.92000000004
353180,2016,404,5198872.319999999
353180,2017,932,23553708.24000001
353180,2018,1140,23069938.280000016
353180,2019,864,13131803.48
353180,2020,568,8958014.959999999
353180,2021,480,5305575.039999999
353180,2022,1784,44366374.120000005
353180,2023,1868,41342236.56
353180,2024,1064,13356039.079999998
353180,2025,232,1204178.88
353190,2009,92,1028348.0
353190,2010,140,1962352.0
353190,2011,136,683944.8
353190,2012,92,1618704.5199999998
353190,2013,176,3262971.32
353190,2014,248,5002636.16
353190,2015,180,3281054.88
353190,2016,248,3784572.000000001
353190,2017,768,13804501.880000005
353190,2018,752,15123306.28
353190,2019,360,7097586.359999999
353190,2020,384,7653283.3999999985
353190,2021,444,7253528.72
353190,2022,276,4628366.76
353190,2023,484,10474366.16
353190,2024,912,21690211.04
353190,2025,176,2963668.56
353200,2009,12,117248.0
353200,2010,40,575868.0
353200,2011,68,264036.0
353200,2012,28,406903.68000000005
353200,2014,12,0.0
353200,2015,52,426279.84
353200,2016,28,254536.48000000004
353200,2017,24,38577.12
353200,2018,48,259220.72
353200,2019,4,23575.0
353200,2020,324,5784338.880000001
353200,2021,176,2542495.32
353200,2022,28,178220.04
353200,2023,20,8126.36
353200,2024,12,6566.8
353205,2010,16,137020.0
353205,2011,28,21116.0
353205,2013,4,63999.96
353205,2014,16,235023.4
353205,2019,48,791986.3199999998
353205,2020,40,657528.92
353205,2021,24,430229.04
353205,2022,28,441251.08
353205,2023,12,51024.84
353205,2024,24,483596.92
353210,2009,32,433796.0
353210,2010,44,601168.0
353210,2011,48,299672.0
353210,2013,28,442519.0
353210,2014,24,315120.12
353210,2015,48,787051.6399999999
353210,2016,28,528769.9199999999
353210,2017,8,66033.31999999999
353210,2018,8,108839.6
353210,2019,8,196787.92
353210,2020,32,673304.4799999999
353210,2021,12,60112.92
353210,2023,12,17640.84
353210,2024,28,182741.28
353215,2017,4,103351.16
353215,2018,8,111886.64
353215,2019,148,2800947.8
353215,2020,56,1209785.16
353215,2021,12,155852.8
353215,2022,4,35761.68
353215,2023,4,107177.36
353215,2024,20,635602.4
353215,2025,4,139298.96000000002
353220,2010,8,104400.0
353220,2011,20,104352.0
353220,2012,72,1358511.24
353220,2013,64,1199152.5999999996
353220,2014,60,926836.68
353220,2015,60,1065233.0399999998
353220,2016,64,602586.1599999999
353220,2017,104,2287055.88
353220,2018,152,3391751.5200000005
353220,2019,292,5135040.319999998
353220,2020,240,5203375.839999999
353220,2021,220,3733942.8
353220,2022,176,2722277.76
353220,2023,148,2470842.3599999994
353220,2024,184,3074660.68
353220,2025,40,777256.0
353230,2009,4,40140.0
353230,2011,4,0.0
353230,2015,4,0.0
353230,2020,4,0.0
353230,2023,4,0.0
353240,2009,4,28552.0
353240,2013,4,0.0
353240,2016,4,0.0
353240,2019,8,0.0
353240,2020,8,18933.36
353240,2022,12,0.0
353240,2023,12,23029.2
353240,2024,24,207081.32
353240,2025,8,56661.8
353250,2009,28,390452.0
353250,2010,52,810420.0
353250,2011,40,171660.0
353250,2012,84,1545988.0
353250,2013,56,1218315.12
353250,2014,68,1318651.2399999998
353250,2015,60,1027610.5599999998
353250,2016,84,1226903.9600000002
353250,2017,120,2580068.96
353250,2018,80,1811259.32
353250,2019,92,1995055.68
353250,2020,88,1412755.6399999997
353250,2021,144,2446797.72
353250,2022,160,3350189.48
353250,2023,136,2821720.72
353250,2024,296,6142167.279999999
353250,2025,76,1531447.3199999998
353260,2009,12,118516.0
353260,2010,20,178036.0
353260,2011,28,125504.0
353260,2012,8,91349.63999999998
353260,2015,12,69255.96
353260,2016,16,101969.36000000002
353260,2017,12,147921.0
353260,2018,12,80555.64
353260,2019,32,503775.04
353260,2020,48,1079150.12
353260,2021,32,472709.44
353260,2022,36,350490.12
353260,2023,24,57836.52
353260,2024,40,369078.96
353260,2025,16,114167.16
353270,2009,4,40140.0
353270,2010,16,198764.0
353270,2011,20,47408.0
353270,2012,8,105864.32
353270,2013,20,364811.76000000007
353270,2014,16,228883.04
353270,2015,16,140123.91999999998
353270,2016,12,85615.56
353270,2017,32,484246.04
353270,2018,4,0.0
353270,2019,24,301062.12
353270,2020,4,38507.6
353270,2021,16,233870.96
353270,2022,12,124662.84
353270,2023,12,17951.6
353270,2024,4,0.0
353270,2025,8,358577.52
353280,2009,32,387777.88
353280,2010,140,1880408.0
353280,2011,108,521916.0
353280,2012,76,1236940.16
353280,2013,40,746876.0800000001
353280,2014,140,2517328.84
353280,2015,196,3494077.16
353280,2016,116,1653704.5599999996
353280,2017,100,2167398.04
353280,2018,68,1601970.12
353280,2019,176,3791600.08
353280,2020,164,3144675.639999999
353280,2021,104,1989191.36
353280,2022,68,1011610.16
353280,2023,120,1740167.72
353280,2024,156,4042922.52
353280,2025,44,776593.92
353284,2009,4,34012.0
353284,2010,8,86252.0
353284,2011,4,28300.0
353284,2012,4,52932.16
353284,2013,4,97807.96
353284,2014,4,92703.96
353284,2015,20,397830.24
353284,2016,8,74715.96
353284,2017,4,82163.04000000001
353284,2021,4,116695.56
353284,2023,4,108920.4
353284,2024,8,106273.96
353284,2025,4,100582.04
353286,2014,4,63999.96
353286,2015,8,154319.92
353286,2017,8,67268.88
353286,2018,4,59464.48
353286,2021,4,67441.56
353290,2009,44,501012.0
353290,2010,152,1651668.0
353290,2011,120,310772.0
353290,2012,60,648828.32
353290,2013,56,868461.4400000001
353290,2014,76,1050012.0
353290,2015,68,820294.1599999999
353290,2016,80,758941.0399999999
353290,2017,52,841828.5999999999
353290,2018,32,254597.48
353290,2019,180,2862181.76
353290,2020,208,4105725.799999999
353290,2021,164,2461067.3600000003
353290,2022,96,1399682.0
353290,2023,112,1714102.5200000005
353290,2024,232,3194703.84
353290,2025,104,1430903.3200000003
353300,2009,64,682600.0
353300,2010,160,2282440.0
353300,2011,264,1610752.0
353300,2012,184,3407518.600000001
353300,2013,176,3400093.24
353300,2014,144,2606574.0
353300,2015,116,2290151.08
353300,2016,180,2087058.0
