"code_weighting","estabs10","estabs21"
"3151800003006",412,537
"3151800003009",1915,1858
"3151800003008",805,713
"3168606003001",382,446
"3168606003003",507,462
"3168606003002",2240,2572
"3168606003005",344,354
"3168606003004",458,232
"3168606003006",1690,1894
"3101706003001",518,481
"3101706003002",904,822
"3169307003002",1635,940
"3169307003001",396,335
"3169307003003",1552,1825
"3151503003001",662,709
"3151503003002",1287,1725
"3157807005011",75,85
"3157807005010",144,125
"3157807005012",105,113
"3157807005002",740,839
"3157807005001",229,330
"3157807005004",316,372
"3157807005003",601,555
"3157807005006",324,374
"3157807005005",133,145
"3157807005008",315,291
"3157807005007",952,844
"3157807005009",213,158
"3147907003002",681,616
"3147907003001",273,336
"3147907003004",879,976
"3147907003003",582,743
"3147907003006",2325,2512
"3147907003005",1431,1369
"3139409003002",391,430
"3139409003001",1020,980
"3139409003003",2707,2533
"3144300003001",950,720
"3138203003001",747,596
"3138203003003",954,1054
"3138203003002",1171,1072
"3138203003005",1422,1547
"3138203003004",1052,817
"3128709003001",1396,1536
"3128709003002",1861,1877
"3136306003001",1055,1584
"3136306003002",1865,1636
"3103009001001",236,230
"3139300001001",491,423
"3127701005011",474,487
"3127701005010",5385,5229
"3127701005013",668,898
"3127701005012",593,551
"3127701005002",332,376
"3127701005001",125,173
"3127701005004",188,234
"3127701005003",639,869
"3127701005006",575,576
"3127701005005",566,534
"3127701005008",328,328
"3127701005007",766,694
"3127701005009",920,766
"3128006003001",324,305
"3128006003002",1261,1388
"3130903001001",668,658
"3122306005002",1644,1704
"3122306005001",6463,6687
"3122306005004",1240,1393
"3122306005003",1194,1420
"3122306005006",294,447
"3122306005005",1287,1537
"3122306005007",264,577
"3149309003002",652,787
"3149309003001",270,240
"3149309003003",1598,1448
"3172004003002",1016,1025
"3172004003001",700,882
"3152501003002",751,723
"3152501003001",495,585
"3152501003004",1314,2353
"3152501003003",237,210
"3152501003006",3583,3929
"3152501003005",1119,882
"3148103003001",988,407
"3148103003003",1157,1774
"3148103003002",361,1409
"3148103003004",2173,2570
"3140001003002",1612,1829
"3140001003001",660,799
"3152204003002",823,755
"3152204003001",381,459
"3124302003002",738,560
"3124302003001",301,366
"3119401003002",737,745
"3119401003001",2127,2145
"3119401003004",526,439
"3119401003003",319,295
"3119401003005",524,420
"3105608003002",240,291
"3105608003001",242,281
"3105608003004",676,617
"3105608003003",250,360
"3105608003006",2214,2231
"3105608003005",858,739
"3105608003007",502,466
"3168002003001",397,437
"3168002003002",1117,1033
"3137601003002",1493,1982
"3137601003001",696,982
"3113404003001",347,476
"3131703003001",169,303
"3113404003003",2272,2388
"3131703003003",434,442
"3113404003002",802,1073
"3131703003002",583,547
"3131703003005",911,1001
"3113404003004",389,575
"3131703003004",2726,2538
"3130101003002",709,1033
"3130101003001",264,579
"3135209003001",1023,960
"3145604003002",1208,1393
"3145604003001",659,614
"3101607003001",389,477
"3101607003003",1855,2688
"3101607003002",1777,1784
"3107109003002",1461,1357
"3107109003001",732,759
"3143104003001",830,716
"3143104003002",2175,2122
"3127107003002",1429,1599
"3127107003001",1431,1319
"3113305003001",283,259
"3113305003002",1353,1256
"3109006003002",779,1058
"3109006003001",481,542
"3107802001001",331,286
"3107901001001",284,310
"3108008001001",833,960
"3108107001001",257,197
"3108206001001",370,291
"3108305001001",957,819
"3108404001001",827,734
"3108503001001",127,124
"3108552001001",583,587
"3108701001001",93,108
"3108800001001",102,71
"3108909001001",487,532
"3109105001001",462,394
"3109204001001",449,316
"3109253001001",54,76
"3109303001001",844,1089
"3109402001001",900,832
"3109451001001",179,208
"3109501001001",754,524
"3109600001001",229,146
"3109709001001",409,384
"3109808001001",111,92
"3109907001001",421,341
"3110103001001",125,115
"3110202001001",88,120
"3110301001001",731,621
"3110400001001",80,80
"3110509001001",1395,1395
"3110707001001",682,477
"3110806001001",134,108
"3110905001001",968,807
"3111002001001",932,868
"3111101001001",1079,1115
"3111150001001",66,42
"3111309001001",380,505
"3111408001001",323,348
"3111507001001",700,701
"3111606003001",1125,1183
"3111705001001",108,112
"3111804001001",392,377
"3111903001001",160,174
"3112000001001",632,734
"3112059001001",80,113
"3112109001001",182,149
"3112208001001",133,113
"3100104001001",341,413
"3100203001001",1564,1445
"3100302001001",562,562
"3100401001001",107,92
"3100500001001",200,172
"3100609001001",274,314
"3100708001001",129,148
"3100807001001",174,194
"3100906001001",636,546
"3101003001001",179,187
"3101102001001",962,810
"3101201001001",350,306
"3101300001001",73,70
"3101409001001",129,153
"3101631001001",259,231
"3101805001001",218,204
"3101904001001",1045,1096
"3102001001001",483,471
"3102050001001",213,216
"3102100001001",272,374
"3102209001001",75,70
"3102308001001",544,470
"3102407001001",109,118
"3102506001001",97,104
"3102704001001",215,129
"3102803001001",641,574
"3102852001001",124,141
"3102902001001",395,388
"3103108001001",90,47
"3103207001001",102,89
"3103306001001",61,44
"3103603001001",128,115
"3103702001001",94,144
"3103751001001",354,250
"3103801001001",78,120
"3103900001001",589,592
"3104106001001",486,453
"3104304001001",1052,818
"3104403001001",118,123
"3104452001001",83,84
"3104502001001",682,490
"3104601001001",751,698
"3104700001001",376,334
"3104809001001",209,174
"3104908001001",1046,972
"3105004001001",333,234
"3105103001001",1155,1072
"3105202001001",109,102
"3105301001001",212,199
"3105400003001",909,1186
"3105509001001",197,171
"3105707001001",188,161
"3105905001001",894,775
"3106002001001",250,194
"3106101001001",172,160
"3106309001001",649,541
"3106408001001",350,293
"3106507001001",205,166
"3106606001001",89,86
"3106655001001",82,82
"3106804001001",74,94
"3106903001001",876,819
"3107000001001",125,108
"3107208001001",270,130
"3107307003002",1918,1855
"3107505001001",357,257
"3107604001001",184,187
"3107703001001",271,286
"3112406001001",451,308
"3112505001001",363,344
"3112604001001",788,621
"3112653001001",140,117
"3112703001001",441,332
"3112802001001",482,770
"3112901001001",219,195
"3113008001001",213,212
"3113107001001",54,75
"3113206001001",949,829
"3113503001001",313,310
"3113602001001",335,224
"3113800001001",84,81
"3113909001001",612,398
"3114006001001",505,414
"3114105001001",652,488
"3114204001001",945,1060
"3114402001001",1419,1320
"3114501001001",707,824
"3114550001001",702,481
"3114600001001",177,218
"3114709001001",132,124
"3114808001001",176,139
"3114907001001",70,68
"3115003001001",141,192
"3115102001001",1078,954
"3115201001001",118,85
"3115409001001",69,72
"3115458001001",86,129
"3115474001001",111,102
"3115508001001",1588,1055
"3115607001001",49,42
"3115706001001",338,269
"3115805001001",365,353
"3115904001001",148,140
"3116001001001",135,104
"3116100001001",202,149
"3116159001001",267,303
"3116209001001",90,94
"3116308001001",113,123
"3116407001001",175,168
"3116506001001",220,172
"3116605001001",1367,1616
"3116704001001",276,262
"3116803001001",220,196
"3116902001001",195,164
"3117009001001",135,113
"3117108001001",444,347
"3117207001001",104,79
"3117306001001",931,954
"3117405001001",109,79
"3117504001001",626,766
"3117603001001",300,240
"3117702001001",722,503
"3117801001001",568,595
"3117836001001",15,16
"3117876001001",334,440
"3117900001001",389,321
"3118106001001",68,85
"3118205001001",477,398
"3118403001001",839,572
"3118502001001",59,40
"3118700001001",508,451
"3118809001001",558,517
"3118908001001",284,234
"3119005001001",171,139
"3119104001001",896,980
"3119203001001",300,333
"3119500001001",188,173
"3119609001001",116,98
"3119708001001",158,153
"3119807001001",138,156
"3119906001001",73,94
"3119955001001",313,327
"3120003001001",89,105
"3120102001001",164,196
"3120151001001",149,138
"3120201001001",658,519
"3120300001001",114,97
"3120409001001",185,178
"3120508001001",465,347
"3120607001001",168,175
"3120706001001",192,193
"3120805001001",712,663
"3120839001001",141,110
"3120870001001",113,134
"3121001001001",119,120
"3121100001001",306,273
"3121209001001",392,465
"3121258001001",310,234
"3121308001001",277,210
"3121407001001",169,202
"3121506001001",150,107
"3121704001001",50,63
"3121803001001",322,273
"3121902001001",148,208
"3122009001001",553,699
"3122108001001",127,127
"3122207001001",100,93
"3122355001001",91,119
"3122405001001",221,147
"3122454001001",94,136
"3122470001001",128,142
"3122504001001",221,213
"3122603001001",102,119
"3122702001001",239,201
"3122801001001",94,86
"3122900001001",240,208
"3123007001001",481,570
"3123106001001",107,132
"3123205001001",1106,775
"3123304001001",151,143
"3123403001001",79,64
"3123502001001",105,87
"3123528001001",185,180
"3123601001001",1391,1303
"3123700001001",448,427
"3123809001001",211,181
"3123858001001",101,124
"3123908001001",712,724
"3124005001001",508,542
"3124203001001",1050,994
"3124401001001",115,167
"3124500001001",322,426
"3124609001001",94,101
"3124708001001",229,245
"3124807001001",307,319
"3124906001001",552,400
"3125002001001",172,112
"3125101003001",1555,2200
"3125200001001",132,266
"3125309001001",149,111
"3125408001001",100,84
"3125507001001",88,79
"3125606001001",168,169
"3125705001001",536,394
"3125804001001",117,88
"3125903001001",458,345
"3125952001001",261,227
"3126000001001",392,365
"3126208001001",203,201
"3126307001001",229,186
"3126406001001",145,151
"3126505001001",129,147
"3126604001001",165,147
"3126703001001",973,1023
"3126752001001",96,120
"3126802001001",148,156
"3126901001001",263,292
"3126950001001",32,35
"3127008001001",567,502
"3127057001001",89,63
"3127073001001",86,82
"3127206001001",178,172
"3127305001001",299,279
"3127339001001",91,69
"3127354001001",68,62
"3127370001001",105,79
"3127388001001",224,185
"3127404001001",266,298
"3127503001001",87,67
"3127602001001",416,347
"3127800001001",388,433
"3127909001001",76,60
"3128105001001",525,599
"3128204001001",196,232
"3128253001001",129,122
"3128303001001",1025,950
"3128402001001",542,437
"3128501001001",203,170
"3128600001001",397,500
"3128808001001",303,282
"3128907001001",315,323
"3129004001001",284,225
"3129103001001",332,333
"3129202001001",302,220
"3129301001001",316,332
"3129400001001",186,123
"3129509001001",1250,1049
"3129608001001",163,102
"3129657001001",80,74
"3129707001001",659,566
"3129905001001",129,111
"3130002001001",134,128
"3130051001001",113,118
"3130200001001",460,528
"3130309001001",466,407
"3130408001001",258,256
"3130507001001",474,350
"3130556001001",31,43
"3130606001001",327,334
"3130655001001",131,130
"3130705001001",215,249
"3130804001001",158,151
"3131000001001",276,195
"3131109001001",180,196
"3131158001001",321,290
"3131208001001",871,687
"3131406001001",260,164
"3131505001001",431,366
"3131604001001",326,446
"3131802001001",348,392
"3132008001001",81,130
"3132107001001",759,393
"3132206001001",695,757
"3132305001001",155,142
"3132602001001",215,142
"3132701001001",727,526
"3132800001001",66,79
"3132909001001",456,363
"3133006001001",719,685
"3133105001001",769,743
"3133204001001",367,296
"3133303001001",769,634
"3133402001001",658,603
"3133501001001",1082,992
"3133600001001",433,497
"3133709001001",367,451
"3133758001001",1026,734
"3133907001001",94,141
"3134004001001",240,236
"3134103001001",134,155
"3134301001001",207,184
"3134509001001",149,172
"3134608001001",584,722
"3134707001001",368,322
"3134806001001",376,464
"3134905001001",2006,1614
"3135001001001",113,122
"3135076001001",125,95
"3135209003002",1563,1555
"3135308001001",151,218
"3135357001001",115,122
"3135407001001",223,217
"3135456001001",103,418
"3135506001001",289,307
"3135605001001",198,202
"3135704001001",410,321
"3135803001001",665,648
"3135902001001",228,199
"3136009001001",340,271
"3136108001001",97,67
"3136405001001",162,110
"3136504001001",280,149
"3136520001001",78,75
"3136553001001",80,88
"3136579001001",95,83
"3136603001001",167,208
"3136652001001",654,856
"3136801001001",107,115
"3136900001001",546,599
"3137007001001",199,133
"3137106001001",334,291
"3137304001001",98,77
"3137403001001",357,419
"3137502001001",726,751
"3137536001001",346,338
"3137700001001",596,539
"3137809001001",968,913
"3137908001001",92,96
"3138005001001",317,273
"3138104001001",183,229
"3138302001001",161,156
"3138351001001",96,122
"3138500001001",317,222
"3138609001001",1041,862
"3138625001001",370,327
"3138658001001",176,123
"3138674001001",130,119
"3138682001001",96,92
"3138708001001",359,254
"3138807001001",987,1173
"3138906001001",207,247
"3139102001001",256,257
"3139201001001",343,411
"3139250001001",95,109
"3139508001001",1030,899
"3139706001001",411,300
"3139805001001",750,679
"3139904001001",485,402
"3140100001001",74,100
"3140159001001",204,333
"3140209001001",162,145
"3140308001001",164,156
"3140407001001",134,82
"3140506001001",814,962
"3140530001001",172,190
"3140555001001",188,141
"3140605001001",50,50
"3140803001001",811,790
"3140852001001",199,154
"3140902001001",547,490
"3141009001001",371,449
"3141108003001",1571,1266
"3141207001001",160,157
"3141306001001",139,184
"3141405001001",535,386
"3141504001001",157,233
"3141603001001",346,301
"3141702001001",134,91
"3141801001001",577,588
"3141900001001",209,146
"3142007001001",395,318
"3142106001001",353,334
"3142205001001",623,543
"3142254001001",40,44
"3142304001001",178,164
"3142403001001",475,363
"3142502001001",75,78
"3142601001001",441,409
"3142700001001",479,422
"3142809001001",1234,986
"3142908001001",800,603
"3143005001001",453,530
"3143153001001",56,55
"3143203001001",1398,1271
"3143401001001",2446,1959
"3143450001001",160,160
"3143500001001",465,443
"3143609001001",155,80
"3143708001001",113,85
"3143807001001",192,238
"3144102001001",1187,1348
"3144201001001",49,42
"3144300003002",1696,1413
"3144359001001",140,111
"3144375001001",113,102
"3144409001001",168,167
"3144508001001",301,348
"3144607001001",1169,1144
"3144656001001",97,135
"3144672001001",61,46
"3144706001001",684,622
"3144904001001",155,118
"3145000001001",760,635
"3145059001001",236,251
"3145109001001",521,476
"3145307001001",333,415
"3145356001001",176,164
"3145372001001",116,85
"3145406001001",79,72
"3145505001001",108,121
"3145703001001",72,66
"3145802001001",126,119
"3145851001001",131,135
"3145877001001",90,226
"3146206001001",113,100
"3146255001001",89,93
"3146305001001",344,233
"3146404001001",214,238
"3146503001001",471,444
"3146552001001",112,158
"3146602001001",59,54
"3146701001001",234,306
"3146750001001",134,86
"3146909001001",794,783
"3147204001001",1253,1166
"3147303001001",939,714
"3147402001001",1249,1081
"3147501001001",49,29
"3147600001001",644,632
"3147709001001",320,347
"3147808001001",80,73
"3147956001001",89,57
"3148202001001",212,219
"3148301001001",259,255
"3148400001001",88,122
"3148509001001",255,216
"3148608001001",399,467
"3148707001001",681,498
"3148756001001",92,108
"3148806001001",90,112
"3148905001001",155,213
"3149002001001",58,53
"3149101001001",567,382
"3149150001001",181,198
"3149200001001",149,182
"3149408001001",59,60
"3149507001001",190,192
"3149606001001",225,170
"3149705001001",547,440
"3149804001001",836,757
"3149903001001",1026,1136
"3149952001001",137,105
"3150000001001",134,78
"3150109001001",158,109
"3150158001001",168,284
"3150208001001",107,105
"3150307001001",201,175
"3150406001001",126,142
