cod_ibge,invest_melhorias_mes_25_40
5209457,4.05252113635502e-09
5209606,2.4378447460885667e-09
5209705,2.3982693443662853e-08
5209804,5.1210569828548785e-09
5209903,2.304871396301778e-08
5209937,5.595961803521483e-09
5209952,7.479750925499012e-09
5210000,1.2426676140776135e-08
5210109,4.266228305654991e-09
5210158,4.669897403221606e-09
5210208,6.783223855187992e-09
5210307,4.408699751854973e-09
5210406,2.2336356732012252e-08
5210562,6.126272186599191e-09
5210604,5.738433249721464e-09
5210802,1.092281087533189e-09
5210901,1.7128233865372856e-08
5211008,6.434960320032483e-09
5211206,8.674928057509965e-09
5211305,2.5961463529774346e-09
5211404,2.3745241033330195e-09
5211503,1.594888689405127e-08
5211602,6.086696784876973e-09
5211701,5.128972063199322e-09
5211800,1.195177132010953e-08
5211909,2.0713765261398626e-08
5212006,4.693642644254935e-09
5212055,2.7148725581440854e-09
5212105,1.2901580961442738e-09
5212204,8.89655030715438e-09
5212253,8.864889985776607e-10
5212303,7.78052397858786e-09
5212501,2.482644100838039e-07
5212600,3.941710011532812e-09
5212709,1.5996377376112262e-08
5212808,5.421830035943727e-09
5212907,3.696342520855067e-09
5212956,8.94404078922104e-09
5213004,1.1073197401876315e-08
5213053,2.976070209510718e-09
5213087,1.5545217796474567e-08
5213103,9.980916314343126e-09
5213400,2.7544479598663025e-09
5213509,1.4405446226881258e-08
5213707,6.688242891054671e-09
5213756,4.49576563564385e-09
5213772,4.456190233921633e-09
5213806,8.01006130857672e-09
5213855,1.2584977747665002e-09
5213905,5.144802223888208e-09
5214002,1.0519141777765278e-08
5214051,9.126087637143238e-09
5214101,2.7148725581440854e-09
5214408,7.448090604121238e-09
5214507,2.2937902838191533e-08
5214606,3.078966253987891e-08
5214705,4.139587020143897e-09
5214804,2.9048344864107266e-09
5214838,1.7413176757764712e-08
5214861,4.946925215277124e-09
5214879,2.334948701610803e-09
5214903,5.477235598354831e-09
5215009,2.160816934033048e-09
5215207,3.965455252566142e-09
5215231,7.65863174128313e-08
5215256,4.00503065428836e-09
5215306,1.3550617549679805e-08
5215405,4.701557724599379e-09
5215504,1.2521657104909455e-08
5215603,1.5909311492322985e-08
5215652,4.7727934476993695e-09
5215702,7.994231147887831e-09
5215801,1.2822430157998305e-09
5215900,5.548471321454822e-09
5216007,2.627806674355208e-09
5216304,1.3218184175220472e-09
5216403,2.801938441932963e-09
5216452,2.9602400488218306e-09
5216809,7.258128675854596e-09
5216908,2.6752971564218684e-09
5217104,7.70928825548787e-09
5217203,1.522069950235443e-08
5217302,3.3045460438041504e-08
5217401,1.7547733123627926e-08
5217609,4.1522511486945127e-08
5217708,6.023376142121426e-09
5218003,4.175204881693033e-08
5218052,8.469135968554436e-10
5218102,4.131671939799454e-09
5218300,1.846588244358169e-08
5218391,4.9390101349326805e-09
5218508,9.751378984354267e-09
5218607,1.0471651295698615e-08
5218706,3.854644127743935e-09
5218789,1.0764509268443022e-09
5218805,4.1617492451080057e-08
5218904,6.9573556227657474e-09
5219001,6.395384918310267e-09
5219100,8.603692334409974e-09
5219209,4.646152162188275e-09
5219258,2.896919406066284e-09
5219308,6.070866624188086e-09
5219357,7.61430729135455e-09
5219407,5.493065759043718e-09
5219456,5.849244374543671e-09
5219506,3.799238565332831e-09
5219605,4.345379109099426e-09
5219704,1.4722049440655739e-08
5219712,5.936310258332549e-09
5219738,2.239967737477482e-09
5219753,2.6333472305960377e-08
5219803,1.9257390478017892e-08
5219902,1.1342310133587389e-08
5220009,1.6510857598502266e-08
5220058,4.353294189443869e-10
5220108,7.930910505132285e-09
5220157,7.70928825548787e-09
5220207,2.368192039056674e-08
5220264,2.627806674355208e-09
5220280,2.3903542640219065e-09
5220405,3.071051173644039e-09
5220454,1.2496328847806642e-07
5220504,5.643452285588144e-09
5220603,9.126087637143238e-09
5220686,1.0788254509476352e-08
5220702,8.421645486487777e-09
5221007,5.1368871435437655e-09
5221080,8.564116932687756e-09
5221197,5.176462545265982e-09
5221304,3.7121726815439537e-09
5221403,6.942316970111248e-08
5221452,4.10001161842168e-09
5221502,6.205422990043625e-09
5221551,2.065835969899727e-09
5221577,2.3903542640219065e-09
5221601,1.6748310008833126e-08
5221700,1.810178874773327e-08
5221809,3.506380592588425e-09
5221858,3.8997600857069045e-08
5221908,4.6857275639104934e-09
5222005,1.0867405312920785e-08
5222054,6.347894436243605e-09
5222203,7.408515202399021e-09
5222302,9.743463904009823e-09
5300108,5.118524157144557e-07
